,reward,year_month,requesterId,cohort
469,4.1,2015-10,A1DIWKR9NEY82N,2014-06
470,14.0,2015-12,A1DIWKR9NEY82N,2014-06
471,12.0,2016-01,A1DIWKR9NEY82N,2014-06
472,6.0,2016-02,A1DIWKR9NEY82N,2014-06
473,72.04,2014-06,A1DOA5HORF26L4,2014-06
474,15.68,2015-07,A1DOA5HORF26L4,2014-06
475,32.9,2014-06,A1DPHOBKIEW5K3,2014-06
476,4.7,2014-08,A1DPHOBKIEW5K3,2014-06
477,31730.3,2014-06,A1DPN0ELREA8BX,2014-06
478,77.3,2014-07,A1DPN0ELREA8BX,2014-06
479,3.82,2014-06,A1E1AS7SKM10T2,2014-06
480,40.5,2014-07,A1E1AS7SKM10T2,2014-06
481,116.31,2016-01,A1E1AS7SKM10T2,2014-06
482,0.5,2014-06,A1E4GU9OBAM32,2014-06
483,2.0,2014-06,A1E806AXGP28M,2014-06
484,0.06,2014-06,A1EBI887ZX3KOY,2014-06
485,198.5,2014-06,A1EC8CWSAB9XW6,2014-06
486,96.5,2014-07,A1EC8CWSAB9XW6,2014-06
487,220.6,2014-08,A1EC8CWSAB9XW6,2014-06
488,55.0,2014-09,A1EC8CWSAB9XW6,2014-06
489,16.5,2014-10,A1EC8CWSAB9XW6,2014-06
490,40.0,2015-09,A1EC8CWSAB9XW6,2014-06
491,793.8,2014-06,A1EHOE9RV6MPPO,2014-06
492,417.9,2014-07,A1EHOE9RV6MPPO,2014-06
493,180.0,2014-08,A1EHOE9RV6MPPO,2014-06
494,3263.7,2014-12,A1EHOE9RV6MPPO,2014-06
495,152.0,2015-07,A1EHOE9RV6MPPO,2014-06
496,456.4,2015-08,A1EHOE9RV6MPPO,2014-06
497,178.4,2015-11,A1EHOE9RV6MPPO,2014-06
498,52.0,2016-01,A1EHOE9RV6MPPO,2014-06
499,2051.7,2014-06,A1EPW14G6BUGH2,2014-06
500,221.5,2014-06,A1EQWVEXB8W6I,2014-06
501,14.56,2014-07,A1EQWVEXB8W6I,2014-06
502,0.28,2015-02,A1EQWVEXB8W6I,2014-06
503,20.0,2014-06,A1ES2WRHBB7QS4,2014-06
504,2.0,2014-06,A1ETENIMV5RU0V,2014-06
505,2.0,2014-12,A1ETENIMV5RU0V,2014-06
506,3.5,2014-06,A1F1L6P4L69ZJG,2014-06
507,1.0,2014-07,A1F1L6P4L69ZJG,2014-06
508,4.0,2014-08,A1F1L6P4L69ZJG,2014-06
509,6.25,2014-09,A1F1L6P4L69ZJG,2014-06
510,4.5,2014-10,A1F1L6P4L69ZJG,2014-06
511,1.2,2014-11,A1F1L6P4L69ZJG,2014-06
512,9.25,2015-02,A1F1L6P4L69ZJG,2014-06
513,16.6,2015-03,A1F1L6P4L69ZJG,2014-06
514,82.1,2015-04,A1F1L6P4L69ZJG,2014-06
515,13.0,2015-06,A1F1L6P4L69ZJG,2014-06
516,4.5,2015-07,A1F1L6P4L69ZJG,2014-06
517,2.0,2015-08,A1F1L6P4L69ZJG,2014-06
518,1.5,2015-09,A1F1L6P4L69ZJG,2014-06
519,3.5,2015-10,A1F1L6P4L69ZJG,2014-06
520,4.0,2015-11,A1F1L6P4L69ZJG,2014-06
521,7.0,2015-12,A1F1L6P4L69ZJG,2014-06
522,5.5,2016-02,A1F1L6P4L69ZJG,2014-06
523,12.88,2014-06,A1F23YNCAUNNLV,2014-06
524,2.0,2014-07,A1F6UXW8GCNBN3,2014-06
525,500.0,2014-06,A1FKP4DIW5Q1JH,2014-06
526,7.1,2014-06,A1FOM1JFU954FK,2014-06
527,2.8,2014-07,A1FOM1JFU954FK,2014-06
528,1.0,2014-08,A1FOM1JFU954FK,2014-06
529,1.5,2014-10,A1FOM1JFU954FK,2014-06
530,0.2,2016-02,A1FOM1JFU954FK,2014-06
531,5.8,2014-06,A1FTE0N5LOQR62,2014-06
532,26.7,2014-08,A1FTE0N5LOQR62,2014-06
533,7.2,2015-01,A1FTE0N5LOQR62,2014-06
534,26.0,2015-03,A1FTE0N5LOQR62,2014-06
535,0.8,2014-06,A1FU99R62E32SA,2014-06
536,9.0,2015-09,A1FU99R62E32SA,2014-06
537,1.4,2015-10,A1FU99R62E32SA,2014-06
538,1.4,2015-11,A1FU99R62E32SA,2014-06
539,3.7,2016-01,A1FU99R62E32SA,2014-06
540,0.4,2016-02,A1FU99R62E32SA,2014-06
541,336.8,2014-06,A1G19FR6J7V23R,2014-06
542,123.0,2014-07,A1G19FR6J7V23R,2014-06
543,2581.2,2014-08,A1G19FR6J7V23R,2014-06
544,3968.0,2014-10,A1G19FR6J7V23R,2014-06
545,7780.92,2014-11,A1G19FR6J7V23R,2014-06
546,445.0,2014-12,A1G19FR6J7V23R,2014-06
547,2368.8,2015-02,A1G19FR6J7V23R,2014-06
548,5775.9,2015-03,A1G19FR6J7V23R,2014-06
549,6256.8,2015-04,A1G19FR6J7V23R,2014-06
550,6465.6,2015-05,A1G19FR6J7V23R,2014-06
551,3915.6,2015-06,A1G19FR6J7V23R,2014-06
552,9979.8,2015-07,A1G19FR6J7V23R,2014-06
553,360.0,2015-09,A1G19FR6J7V23R,2014-06
554,2252.8,2015-10,A1G19FR6J7V23R,2014-06
555,833.8,2015-11,A1G19FR6J7V23R,2014-06
556,3871.1,2016-02,A1G19FR6J7V23R,2014-06
557,91.2,2014-06,A1G21H5VEKI08C,2014-06
558,60.2,2014-07,A1G21H5VEKI08C,2014-06
559,35.98,2014-06,A1G8WLM1PJ9YNX,2014-06
560,56.28,2015-12,A1G8WLM1PJ9YNX,2014-06
561,6.0,2014-06,A1GCSI8LTW97JT,2014-06
562,21.0,2015-03,A1GCSI8LTW97JT,2014-06
563,3.0,2015-04,A1GCSI8LTW97JT,2014-06
564,2.5,2014-06,A1GIPBRBJU7IVH,2014-06
565,8.6,2014-09,A1GIPBRBJU7IVH,2014-06
566,22.5,2014-10,A1GIPBRBJU7IVH,2014-06
567,6.6,2014-11,A1GIPBRBJU7IVH,2014-06
568,0.8,2015-01,A1GIPBRBJU7IVH,2014-06
569,3.0,2014-06,A1GL6IRI01EP73,2014-06
570,4.5,2014-07,A1GL6IRI01EP73,2014-06
571,2.95,2014-06,A1GLR1PV5UV5JI,2014-06
572,0.02,2014-09,A1GLR1PV5UV5JI,2014-06
573,0.4,2014-11,A1GLR1PV5UV5JI,2014-06
574,967.56,2014-06,A1GPFEN2285AXF,2014-06
575,2662.34,2014-07,A1GPFEN2285AXF,2014-06
576,178.4,2014-08,A1GPFEN2285AXF,2014-06
577,146.1,2014-09,A1GPFEN2285AXF,2014-06
578,2.0,2014-06,A1GPH076FRSBU2,2014-06
579,2.2,2014-07,A1GPH076FRSBU2,2014-06
580,1.4,2014-08,A1GPH076FRSBU2,2014-06
581,9.0,2014-06,A1GRRF5VO678FY,2014-06
582,299.2,2014-06,A1GV148L77ECT5,2014-06
583,28.0,2014-06,A1GWWG60TWOAOT,2014-06
584,2.0,2014-07,A1GWWG60TWOAOT,2014-06
585,4.0,2014-10,A1GWWG60TWOAOT,2014-06
586,2.0,2015-07,A1GWWG60TWOAOT,2014-06
587,10.5,2014-06,A1H7RFHQSYF198,2014-06
588,2.0,2014-08,A1H7RFHQSYF198,2014-06
589,3.6,2014-09,A1H7RFHQSYF198,2014-06
590,3.0,2015-05,A1H7RFHQSYF198,2014-06
591,75.7,2014-06,A1HDPHXVRGA1XU,2014-06
592,123.4,2014-07,A1HDPHXVRGA1XU,2014-06
593,51.8,2014-09,A1HDPHXVRGA1XU,2014-06
594,185.5,2015-10,A1HDPHXVRGA1XU,2014-06
595,22.4,2014-06,A1HGLM8Z98X6UB,2014-06
596,0.2,2014-06,A1HGRDC3DQ575,2014-06
597,41.0,2014-09,A1HGRDC3DQ575,2014-06
598,3.2,2015-02,A1HGRDC3DQ575,2014-06
599,0.28,2014-06,A1HKCA91OANU8K,2014-06
600,0.04,2014-07,A1HKCA91OANU8K,2014-06
601,36.0,2014-06,A1HLHHC4KIJB8I,2014-06
602,8.0,2014-07,A1HLHHC4KIJB8I,2014-06
603,68.0,2015-08,A1HLHHC4KIJB8I,2014-06
604,8.0,2015-09,A1HLHHC4KIJB8I,2014-06
605,2.0,2014-06,A1HMQTFIW3P44G,2014-06
606,13.4,2014-06,A1HQQFT3EI1HAU,2014-06
607,2.0,2014-06,A1HW0NT1MGHIWT,2014-06
608,2.0,2014-06,A1HYK3LGPZ00OJ,2014-06
609,2.0,2014-08,A1HYK3LGPZ00OJ,2014-06
610,4.0,2015-03,A1HYK3LGPZ00OJ,2014-06
611,6.0,2015-07,A1HYK3LGPZ00OJ,2014-06
612,1.1,2014-06,A1I2JAEL69AAO,2014-06
613,0.5,2014-07,A1I2JAEL69AAO,2014-06
614,4.2,2014-08,A1I2JAEL69AAO,2014-06
615,1.8,2014-11,A1I2JAEL69AAO,2014-06
616,2.0,2014-12,A1I2JAEL69AAO,2014-06
617,2.1,2015-01,A1I2JAEL69AAO,2014-06
618,9.2,2015-02,A1I2JAEL69AAO,2014-06
619,1.6,2015-03,A1I2JAEL69AAO,2014-06
620,1.0,2015-04,A1I2JAEL69AAO,2014-06
621,1.2,2015-05,A1I2JAEL69AAO,2014-06
622,1.6,2015-06,A1I2JAEL69AAO,2014-06
623,0.4,2015-07,A1I2JAEL69AAO,2014-06
624,0.6,2015-12,A1I2JAEL69AAO,2014-06
625,112.0,2014-06,A1I5W0L3VRWJGP,2014-06
626,11.7,2014-07,A1I8LGNNE0D5A1,2014-06
627,145.8,2014-08,A1I8LGNNE0D5A1,2014-06
628,0.02,2014-11,A1I8LGNNE0D5A1,2014-06
629,0.24,2014-06,A1I95C4D3L8EKD,2014-06
630,1.0,2014-06,A1IBSHIRVCC361,2014-06
631,0.5,2014-06,A1IDPH9BVUK3TI,2014-06
632,9.04,2015-03,A1IDPH9BVUK3TI,2014-06
633,0.1,2014-06,A1IE2J61OIK4LY,2014-06
634,244.5,2014-06,A1IH7BAN36YK3R,2014-06
635,7.0,2014-06,A1IKFVUJRRA3PT,2014-06
636,1.0,2014-06,A1IQ4MNG2H3CI4,2014-06
637,1.0,2014-07,A1IQ4MNG2H3CI4,2014-06
638,1.0,2014-08,A1IQ4MNG2H3CI4,2014-06
639,2.0,2015-05,A1IQ4MNG2H3CI4,2014-06
640,1.06,2014-06,A1IVGSX7WBLPSX,2014-06
641,4.62,2014-06,A1IWCAELIKUG2S,2014-06
642,2.76,2014-07,A1IWCAELIKUG2S,2014-06
643,0.1,2014-08,A1IWCAELIKUG2S,2014-06
644,1.8,2014-10,A1IWCAELIKUG2S,2014-06
645,2.0,2014-11,A1IWCAELIKUG2S,2014-06
646,0.9,2014-12,A1IWCAELIKUG2S,2014-06
647,0.4,2015-02,A1IWCAELIKUG2S,2014-06
648,15.0,2015-04,A1IWCAELIKUG2S,2014-06
649,1434.1,2014-06,A1J5EVHPRTA764,2014-06
650,0.9,2014-06,A1J6489QYKO8DH,2014-06
651,3.2,2014-06,A1J6SORPOBOO6H,2014-06
652,13.6,2014-07,A1J6SORPOBOO6H,2014-06
653,19.5,2014-08,A1J6SORPOBOO6H,2014-06
654,1.5,2014-06,A1J6ZN8GLCEJWS,2014-06
655,1.2,2015-10,A1J6ZN8GLCEJWS,2014-06
656,9.6,2014-06,A1JBSSDZENKX2B,2014-06
657,2.0,2014-06,A1JC748DXQTQ3E,2014-06
658,2.0,2015-03,A1JC748DXQTQ3E,2014-06
659,1.4,2015-04,A1JC748DXQTQ3E,2014-06
660,12.2,2014-06,A1JD97AAYP20HM,2014-06
661,1610.0,2014-06,A1JNJP7KSKOGCU,2014-06
662,680.0,2014-07,A1JNJP7KSKOGCU,2014-06
663,500.0,2014-08,A1JNJP7KSKOGCU,2014-06
664,250.0,2015-02,A1JNJP7KSKOGCU,2014-06
665,250.0,2015-04,A1JNJP7KSKOGCU,2014-06
666,1.5,2014-06,A1JRG155TWQHN,2014-06
667,3.2,2014-06,A1JTEOSQ0M2HTO,2014-06
668,4.1,2014-07,A1JTEOSQ0M2HTO,2014-06
669,0.6,2014-08,A1JTEOSQ0M2HTO,2014-06
670,1.0,2014-10,A1JTEOSQ0M2HTO,2014-06
671,1.0,2015-04,A1JTEOSQ0M2HTO,2014-06
672,2.2,2015-05,A1JTEOSQ0M2HTO,2014-06
673,1.0,2015-06,A1JTEOSQ0M2HTO,2014-06
674,14.2,2015-07,A1JTEOSQ0M2HTO,2014-06
675,8.0,2015-08,A1JTEOSQ0M2HTO,2014-06
676,14.82,2015-09,A1JTEOSQ0M2HTO,2014-06
677,6.4,2015-10,A1JTEOSQ0M2HTO,2014-06
678,2.98,2015-11,A1JTEOSQ0M2HTO,2014-06
679,3.0,2016-01,A1JTEOSQ0M2HTO,2014-06
680,23.2,2014-06,A1JUJWKH0YMHDY,2014-06
681,1.0,2014-06,A1JVOEWWDPHZEG,2014-06
682,2.0,2014-06,A1JZMM4UQUT8E1,2014-06
683,1.0,2015-07,A1JZMM4UQUT8E1,2014-06
684,3.0,2015-10,A1JZMM4UQUT8E1,2014-06
685,305.32,2014-06,A1K03T0TJVPKKQ,2014-06
686,14.4,2015-04,A1K03T0TJVPKKQ,2014-06
687,4.0,2014-06,A1K19KB768T5G2,2014-06
688,60.0,2014-08,A1K19KB768T5G2,2014-06
689,24.0,2014-09,A1K19KB768T5G2,2014-06
690,32.0,2014-10,A1K19KB768T5G2,2014-06
691,20.0,2014-11,A1K19KB768T5G2,2014-06
692,16.0,2014-12,A1K19KB768T5G2,2014-06
693,8.0,2015-01,A1K19KB768T5G2,2014-06
694,1.0,2014-06,A1K1CJD358OU4O,2014-06
695,3.2,2014-07,A1K1CJD358OU4O,2014-06
696,0.9,2014-08,A1K1CJD358OU4O,2014-06
697,4.0,2014-09,A1K1CJD358OU4O,2014-06
698,4.0,2014-10,A1K1CJD358OU4O,2014-06
699,6.6,2014-11,A1K1CJD358OU4O,2014-06
700,0.8,2014-12,A1K1CJD358OU4O,2014-06
701,1.5,2015-06,A1K1CJD358OU4O,2014-06
702,12.0,2016-01,A1K1CJD358OU4O,2014-06
703,2.5,2016-02,A1K1CJD358OU4O,2014-06
704,4.0,2014-06,A1K1TQXL9ZFPSB,2014-06
705,8.0,2014-07,A1K1TQXL9ZFPSB,2014-06
706,1747.0,2014-06,A1K22RA0E9DNSI,2014-06
707,1002.0,2014-07,A1K22RA0E9DNSI,2014-06
708,615.0,2014-08,A1K22RA0E9DNSI,2014-06
709,104.0,2014-09,A1K22RA0E9DNSI,2014-06
710,314.0,2015-05,A1K22RA0E9DNSI,2014-06
711,681.78,2014-06,A1K6911MNE1TJE,2014-06
712,60.0,2014-06,A1K9QX62NE83XF,2014-06
713,139.7,2014-06,A1KFNSTBH6XWSI,2014-06
714,11.0,2014-12,A1KFNSTBH6XWSI,2014-06
715,24.0,2015-01,A1KFNSTBH6XWSI,2014-06
716,0.56,2014-06,A1KFSRVD1H1D4C,2014-06
717,1.0,2014-12,A1KFSRVD1H1D4C,2014-06
718,1.0,2015-01,A1KFSRVD1H1D4C,2014-06
719,1.5,2015-05,A1KFSRVD1H1D4C,2014-06
720,1.0,2015-06,A1KFSRVD1H1D4C,2014-06
721,12.0,2015-08,A1KFSRVD1H1D4C,2014-06
722,22.3,2015-09,A1KFSRVD1H1D4C,2014-06
723,5.3,2015-11,A1KFSRVD1H1D4C,2014-06
724,0.6,2015-12,A1KFSRVD1H1D4C,2014-06
725,2.8,2016-02,A1KFSRVD1H1D4C,2014-06
726,28.0,2014-06,A1KKCWOGM366LH,2014-06
727,0.6,2014-06,A1KLV25W5QTT6Q,2014-06
728,3.0,2014-07,A1KLV25W5QTT6Q,2014-06
729,1.0,2014-10,A1KLV25W5QTT6Q,2014-06
730,2.4,2014-12,A1KLV25W5QTT6Q,2014-06
731,1.0,2015-01,A1KLV25W5QTT6Q,2014-06
732,7.0,2015-04,A1KLV25W5QTT6Q,2014-06
733,5.9,2015-05,A1KLV25W5QTT6Q,2014-06
734,2.4,2015-07,A1KLV25W5QTT6Q,2014-06
735,8.0,2015-10,A1KLV25W5QTT6Q,2014-06
736,6.0,2015-11,A1KLV25W5QTT6Q,2014-06
737,3.4,2015-12,A1KLV25W5QTT6Q,2014-06
738,4.0,2014-06,A1KNYHDH3TIXO,2014-06
739,10.0,2014-07,A1KNYHDH3TIXO,2014-06
740,5.4,2015-08,A1KNYHDH3TIXO,2014-06
741,7.2,2015-09,A1KNYHDH3TIXO,2014-06
742,2.0,2015-11,A1KNYHDH3TIXO,2014-06
743,233.2,2014-06,A1KPX3ZGV48ORK,2014-06
744,207.62,2014-07,A1KPX3ZGV48ORK,2014-06
745,50.5,2014-06,A1KTDRBM3JJOO9,2014-06
746,88.3,2014-07,A1KTDRBM3JJOO9,2014-06
747,54.3,2014-08,A1KTDRBM3JJOO9,2014-06
748,7.0,2014-09,A1KTDRBM3JJOO9,2014-06
749,4.0,2015-01,A1KTDRBM3JJOO9,2014-06
750,8.6,2015-02,A1KTDRBM3JJOO9,2014-06
751,29.8,2015-03,A1KTDRBM3JJOO9,2014-06
752,92.5,2015-04,A1KTDRBM3JJOO9,2014-06
753,43.3,2015-05,A1KTDRBM3JJOO9,2014-06
754,16.8,2015-06,A1KTDRBM3JJOO9,2014-06
755,30.6,2015-07,A1KTDRBM3JJOO9,2014-06
756,12.8,2015-10,A1KTDRBM3JJOO9,2014-06
757,49.2,2015-11,A1KTDRBM3JJOO9,2014-06
758,1.2,2015-12,A1KTDRBM3JJOO9,2014-06
759,24.0,2016-01,A1KTDRBM3JJOO9,2014-06
760,31.2,2016-02,A1KTDRBM3JJOO9,2014-06
761,20.0,2014-06,A1KTXG1TLA1AS7,2014-06
762,26.0,2014-06,A1KTZM5SOPSW1Q,2014-06
763,15.0,2014-06,A1LAHQRNQWQ8GV,2014-06
764,3.2,2014-11,A1LAHQRNQWQ8GV,2014-06
765,25.2,2015-02,A1LAHQRNQWQ8GV,2014-06
766,16.0,2015-03,A1LAHQRNQWQ8GV,2014-06
767,14.4,2015-07,A1LAHQRNQWQ8GV,2014-06
768,132.0,2015-08,A1LAHQRNQWQ8GV,2014-06
769,38.4,2015-11,A1LAHQRNQWQ8GV,2014-06
770,216.0,2015-12,A1LAHQRNQWQ8GV,2014-06
771,81.6,2016-01,A1LAHQRNQWQ8GV,2014-06
772,24.0,2016-02,A1LAHQRNQWQ8GV,2014-06
773,4.0,2014-06,A1LE5W8Z47EHED,2014-06
774,36.0,2014-06,A1LIP50RCCJNA0,2014-06
775,5.4,2014-06,A1LOB0N6FGU6LL,2014-06
776,4.8,2014-07,A1LOB0N6FGU6LL,2014-06
777,4.6,2014-08,A1LOB0N6FGU6LL,2014-06
778,8.8,2015-01,A1LOB0N6FGU6LL,2014-06
779,18.8,2015-03,A1LOB0N6FGU6LL,2014-06
780,12.8,2015-04,A1LOB0N6FGU6LL,2014-06
781,0.8,2015-06,A1LOB0N6FGU6LL,2014-06
782,27.0,2015-08,A1LOB0N6FGU6LL,2014-06
783,32.2,2015-09,A1LOB0N6FGU6LL,2014-06
784,5.86,2015-10,A1LOB0N6FGU6LL,2014-06
785,1.6,2014-06,A1LSD30MFWS9DG,2014-06
786,3.2,2014-06,A1LWFVHHD0B0EU,2014-06
787,2.0,2014-07,A1LWFVHHD0B0EU,2014-06
788,1.0,2014-11,A1LWFVHHD0B0EU,2014-06
789,2.0,2015-05,A1LWFVHHD0B0EU,2014-06
790,3.2,2014-06,A1LWI67TLSZH59,2014-06
791,2.4,2014-07,A1LWI67TLSZH59,2014-06
792,3.6,2014-08,A1LWI67TLSZH59,2014-06
793,6.4,2014-09,A1LWI67TLSZH59,2014-06
794,2.4,2014-10,A1LWI67TLSZH59,2014-06
795,2.0,2015-01,A1LWI67TLSZH59,2014-06
796,4.0,2015-02,A1LWI67TLSZH59,2014-06
797,0.9,2015-10,A1LWI67TLSZH59,2014-06
798,2.1,2015-11,A1LWI67TLSZH59,2014-06
799,0.6,2015-12,A1LWI67TLSZH59,2014-06
800,0.9,2016-01,A1LWI67TLSZH59,2014-06
801,226.95,2014-06,A1LZ58B9X4QBGR,2014-06
802,321.9,2014-07,A1LZ58B9X4QBGR,2014-06
803,31.5,2014-08,A1LZ58B9X4QBGR,2014-06
804,1.17,2014-11,A1LZ58B9X4QBGR,2014-06
805,6.34,2014-12,A1LZ58B9X4QBGR,2014-06
806,80.42,2015-01,A1LZ58B9X4QBGR,2014-06
807,3.92,2015-02,A1LZ58B9X4QBGR,2014-06
808,947.37,2015-03,A1LZ58B9X4QBGR,2014-06
809,2.76,2015-04,A1LZ58B9X4QBGR,2014-06
810,4.2,2015-05,A1LZ58B9X4QBGR,2014-06
811,2.28,2015-06,A1LZ58B9X4QBGR,2014-06
812,1.16,2015-07,A1LZ58B9X4QBGR,2014-06
813,30.0,2015-11,A1LZ58B9X4QBGR,2014-06
814,144.0,2015-12,A1LZ58B9X4QBGR,2014-06
815,54.08,2016-01,A1LZ58B9X4QBGR,2014-06
816,16.0,2016-02,A1LZ58B9X4QBGR,2014-06
817,3.4,2014-06,A1M1ELQKO6LWHL,2014-06
818,20.0,2014-06,A1M62TMP44Y7KI,2014-06
819,0.8,2014-06,A1M6GXW5QZVA08,2014-06
820,0.8,2014-08,A1M6GXW5QZVA08,2014-06
821,1.0,2015-01,A1M6GXW5QZVA08,2014-06
822,1.5,2014-06,A1M8VR688FOMZR,2014-06
823,0.2,2014-06,A1M9LG8LX5M8EB,2014-06
824,0.06,2014-06,A1MIEVFI5JJDGI,2014-06
825,4.0,2014-06,A1ML945PIHRRHJ,2014-06
826,12.35,2014-07,A1ML945PIHRRHJ,2014-06
827,113.02,2014-06,A1MOJOREB92RYX,2014-06
828,306.76,2014-07,A1MOJOREB92RYX,2014-06
829,9.6,2014-08,A1MOJOREB92RYX,2014-06
830,26.4,2014-09,A1MOJOREB92RYX,2014-06
831,8.0,2014-06,A1MUTE7LU4BY4N,2014-06
832,1.4,2015-12,A1MWJZHVH7VNFM,2014-06
833,3.6,2016-01,A1MWJZHVH7VNFM,2014-06
834,0.2,2014-06,A1MZYQB2LH85YH,2014-06
835,0.2,2015-10,A1MZYQB2LH85YH,2014-06
836,1.8,2014-07,A1N0CF9JHH913W,2014-06
837,3.0,2014-12,A1N0CF9JHH913W,2014-06
838,3.0,2015-02,A1N0CF9JHH913W,2014-06
839,1.0,2015-03,A1N0CF9JHH913W,2014-06
840,1.0,2015-04,A1N0CF9JHH913W,2014-06
841,29.4,2015-07,A1N0CF9JHH913W,2014-06
842,70.2,2015-08,A1N0CF9JHH913W,2014-06
843,32.0,2015-09,A1N0CF9JHH913W,2014-06
844,261.6,2015-11,A1N0CF9JHH913W,2014-06
845,31.0,2016-01,A1N0CF9JHH913W,2014-06
846,0.6,2014-06,A1N40XZBK4HPQM,2014-06
847,119.4,2014-06,A1N42VECAVD0KI,2014-06
848,1766.0,2014-07,A1N42VECAVD0KI,2014-06
849,504.2,2014-08,A1N42VECAVD0KI,2014-06
850,53988.0,2014-06,A1NBFZJ7VJKS1U,2014-06
851,14.0,2014-06,A1NDLZX7HTSCDG,2014-06
852,1.0,2014-07,A1NDLZX7HTSCDG,2014-06
853,4.0,2015-06,A1NDLZX7HTSCDG,2014-06
854,2.0,2015-07,A1NDLZX7HTSCDG,2014-06
855,1.0,2015-08,A1NDLZX7HTSCDG,2014-06
856,6.0,2016-01,A1NDLZX7HTSCDG,2014-06
857,23.85,2016-02,A1NDLZX7HTSCDG,2014-06
858,31.8,2014-06,A1NEM35YXAO0YC,2014-06
859,117.3,2014-07,A1NEM35YXAO0YC,2014-06
860,31.5,2014-08,A1NEM35YXAO0YC,2014-06
861,90.9,2014-09,A1NEM35YXAO0YC,2014-06
862,30.6,2014-11,A1NEM35YXAO0YC,2014-06
863,119.75,2014-06,A1NGI7IHOZ2XBL,2014-06
864,1.64,2014-06,A1NIO3JNX5QTN8,2014-06
865,8.02,2014-08,A1NIO3JNX5QTN8,2014-06
866,0.33,2014-09,A1NIO3JNX5QTN8,2014-06
867,0.12,2014-12,A1NIO3JNX5QTN8,2014-06
868,0.4,2015-03,A1NIO3JNX5QTN8,2014-06
869,2.0,2015-08,A1NIO3JNX5QTN8,2014-06
870,4.0,2014-06,A1NNYG3R36H67X,2014-06
871,14.0,2014-08,A1NNYG3R36H67X,2014-06
872,6.0,2014-09,A1NNYG3R36H67X,2014-06
873,6.0,2015-09,A1NNYG3R36H67X,2014-06
874,6.0,2016-02,A1NNYG3R36H67X,2014-06
875,4.0,2014-06,A1NNZXHEV8VU87,2014-06
876,6.0,2014-07,A1NNZXHEV8VU87,2014-06
877,6.0,2015-10,A1NNZXHEV8VU87,2014-06
878,2.0,2014-06,A1NSDJCSE0UZS8,2014-06
879,3.0,2014-06,A1NYSNRNVSHXPA,2014-06
880,10.8,2014-07,A1NYSNRNVSHXPA,2014-06
881,0.5,2014-06,A1O0HW90208AWW,2014-06
882,1.0,2014-10,A1O0HW90208AWW,2014-06
883,1.2,2014-06,A1O0SZRJUV2BCK,2014-06
884,26.7,2014-07,A1O0SZRJUV2BCK,2014-06
885,10.0,2015-04,A1O0SZRJUV2BCK,2014-06
886,6.04,2015-06,A1O0SZRJUV2BCK,2014-06
887,1.1,2014-06,A1O1WIA81WUT2C,2014-06
888,3.0,2014-07,A1O1WIA81WUT2C,2014-06
889,8.5,2014-10,A1O1WIA81WUT2C,2014-06
890,0.72,2014-06,A1O4PA4VDP0YV9,2014-06
891,0.28,2014-07,A1O4PA4VDP0YV9,2014-06
892,0.4,2014-08,A1O4PA4VDP0YV9,2014-06
893,0.5,2014-09,A1O4PA4VDP0YV9,2014-06
894,0.44,2014-12,A1O4PA4VDP0YV9,2014-06
895,0.4,2016-01,A1O4PA4VDP0YV9,2014-06
896,2.25,2014-06,A1O4VDJWZOFGM1,2014-06
897,3.8,2014-10,A1O4VDJWZOFGM1,2014-06
898,1.65,2014-11,A1O4VDJWZOFGM1,2014-06
899,1.2,2015-01,A1O4VDJWZOFGM1,2014-06
900,0.2,2014-06,A1O59F6GHGMAM9,2014-06
901,0.2,2014-07,A1O59F6GHGMAM9,2014-06
902,2.0,2014-06,A1OEA8KUF6D0HN,2014-06
903,3.0,2014-07,A1OEA8KUF6D0HN,2014-06
904,1.0,2014-08,A1OEA8KUF6D0HN,2014-06
905,2.0,2014-12,A1OEA8KUF6D0HN,2014-06
906,2.0,2015-01,A1OEA8KUF6D0HN,2014-06
907,0.3,2015-02,A1OEA8KUF6D0HN,2014-06
908,1.0,2015-03,A1OEA8KUF6D0HN,2014-06
909,6.0,2015-09,A1OEA8KUF6D0HN,2014-06
910,2.5,2016-01,A1OEA8KUF6D0HN,2014-06
911,7.8,2016-02,A1OEA8KUF6D0HN,2014-06
912,0.3,2014-06,A1OH05CIDW94RE,2014-06
913,9.7,2014-07,A1OH05CIDW94RE,2014-06
914,1.3,2014-06,A1OMR9PK51JSPO,2014-06
915,1.7,2014-07,A1OMR9PK51JSPO,2014-06
916,2.7,2014-08,A1OMR9PK51JSPO,2014-06
917,96.0,2014-06,A1OP6C8I1G2SE5,2014-06
918,60.0,2014-06,A1OR04T35KJBCZ,2014-06
919,2.0,2014-06,A1OSO8HE1KGNV8,2014-06
920,1.0,2014-10,A1OSO8HE1KGNV8,2014-06
921,0.6,2014-06,A1OSTH6FGO0XPK,2014-06
922,0.4,2014-06,A1OTYRWQAXSKBZ,2014-06
923,0.4,2014-06,A1OUPIHT5WH9FM,2014-06
924,6.4,2015-07,A1OUPIHT5WH9FM,2014-06
925,17.8,2015-09,A1OUPIHT5WH9FM,2014-06
926,2.34,2015-12,A1OUPIHT5WH9FM,2014-06
927,2.2,2016-01,A1OUPIHT5WH9FM,2014-06
928,0.2,2014-06,A1OYTAYR5JMO7F,2014-06
